date,worker_id,shift,dock_id,dock_in_use,items_picked,hours_worked,orders_completed,errors
2023-07-03 02:00:00,W028,Night,7,0,47,0.72,15,1
2023-07-03 03:00:00,W042,Night,6,1,40,0.77,9,0
2023-07-03 04:00:00,W043,AM,4,1,38,0.89,15,0
2023-07-03 05:00:00,W021,AM,2,1,46,0.67,11,0
2023-07-03 06:00:00,W024,Night,1,0,35,0.87,7,1
2023-07-03 07:00:00,W042,AM,3,1,46,0.72,5,0
2023-07-03 08:00:00,W040,PM,8,1,44,0.69,10,0
2023-07-03 09:00:00,W002,Night,5,1,45,0.67,8,0
2023-07-03 10:00:00,W008,PM,5,1,42,0.98,12,0
2023-07-03 11:00:00,W048,PM,7,1,45,0.89,4,0
2023-07-03 12:00:00,W027,Night,4,1,40,0.51,9,1
2023-07-03 13:00:00,W022,PM,3,1,45,0.98,11,0
2023-07-03 14:00:00,W037,PM,7,0,51,0.89,3,2
2023-07-03 15:00:00,W027,PM,6,1,53,0.57,8,0
2023-07-03 16:00:00,W029,Night,6,1,38,0.54,8,0
2023-07-03 17:00:00,W003,Night,7,1,44,0.65,12,0
2023-07-03 18:00:00,W044,PM,2,1,40,0.81,11,1
2023-07-03 19:00:00,W013,Night,5,0,40,0.81,5,0
2023-07-03 20:00:00,W045,Night,3,1,49,0.64,6,0
2023-07-03 21:00:00,W010,PM,4,1,48,0.72,9,0
2023-07-03 22:00:00,W036,Night,8,1,52,0.61,6,0
2023-07-03 23:00:00,W009,AM,1,0,53,0.53,13,0
2023-07-04 00:00:00,W027,Night,4,1,48,0.76,8,1
2023-07-04 01:00:00,W034,AM,4,1,50,0.67,11,1
2023-07-04 02:00:00,W001,PM,3,0,48,0.77,5,1
2023-07-04 03:00:00,W032,Night,5,0,44,0.97,8,0
2023-07-04 04:00:00,W025,PM,3,1,46,0.57,3,1
2023-07-04 05:00:00,W029,PM,1,0,43,0.5,11,4
2023-07-04 06:00:00,W007,PM,7,1,43,0.54,6,1
2023-07-04 07:00:00,W049,PM,3,0,46,0.73,12,0
2023-07-04 08:00:00,W003,PM,2,1,44,0.85,5,1
2023-07-04 09:00:00,W020,Night,4,1,44,0.79,8,0
2023-07-04 10:00:00,W020,AM,5,1,58,0.75,5,1
2023-07-04 11:00:00,W030,Night,8,1,49,0.68,10,0
2023-07-04 12:00:00,W035,Night,6,1,62,0.65,9,0
2023-07-04 13:00:00,W035,Night,1,1,46,0.69,8,1
2023-07-04 14:00:00,W049,Night,6,0,45,0.81,13,0
2023-07-04 15:00:00,W039,AM,4,1,53,0.58,12,0
2023-07-04 16:00:00,W027,Night,3,0,45,0.89,12,1
2023-07-04 17:00:00,W026,PM,6,1,41,0.79,6,0
2023-07-04 18:00:00,W014,Night,2,0,36,0.63,10,0
2023-07-04 19:00:00,W017,Night,3,0,49,0.75,8,1
2023-07-04 20:00:00,W018,AM,4,1,47,0.98,9,0
2023-07-04 21:00:00,W045,AM,6,0,43,0.51,5,0
2023-07-04 22:00:00,W029,PM,8,0,50,0.6,5,0
2023-07-04 23:00:00,W020,Night,7,1,38,0.72,4,0
2023-07-05 00:00:00,W027,Night,1,1,39,0.82,6,0
2023-07-05 01:00:00,W018,Night,6,1,40,0.61,7,1
2023-07-05 02:00:00,W004,PM,8,1,49,0.97,6,0
2023-07-05 03:00:00,W001,AM,7,0,38,0.82,14,0
2023-07-05 04:00:00,W050,PM,7,1,41,0.94,7,0
2023-07-05 05:00:00,W001,Night,6,0,45,0.66,7,0
2023-07-05 06:00:00,W026,AM,5,1,50,0.91,8,0
2023-07-05 07:00:00,W045,AM,6,1,49,0.69,10,0
2023-07-05 08:00:00,W020,PM,4,1,48,0.63,13,0
2023-07-05 09:00:00,W023,AM,7,1,48,0.96,6,0
2023-07-05 10:00:00,W010,AM,1,0,40,0.55,11,0
2023-07-05 11:00:00,W011,Night,4,1,44,0.97,7,2
2023-07-05 12:00:00,W041,Night,2,1,42,0.73,6,0
2023-07-05 13:00:00,W041,AM,3,0,40,1.0,10,0
2023-07-05 14:00:00,W005,AM,6,0,50,0.77,6,0
2023-07-05 15:00:00,W001,PM,5,1,49,0.88,5,0
2023-07-05 16:00:00,W017,PM,1,1,48,0.5,9,0
2023-07-05 17:00:00,W022,AM,5,1,45,0.75,9,1
2023-07-05 18:00:00,W034,Night,5,1,47,0.87,8,1
2023-07-05 19:00:00,W045,AM,5,0,46,0.89,12,0
2023-07-05 20:00:00,W041,AM,6,1,42,0.58,8,0
2023-07-05 21:00:00,W029,Night,1,1,31,0.71,14,0
2023-07-05 22:00:00,W004,Night,1,0,42,0.71,11,1
2023-07-05 23:00:00,W005,PM,7,1,54,0.55,10,0
2023-07-06 00:00:00,W011,PM,5,0,47,0.72,4,0
2023-07-06 01:00:00,W021,PM,7,0,44,0.9,6,1
2023-07-06 02:00:00,W035,PM,7,0,42,0.65,10,0
2023-07-06 03:00:00,W012,Night,3,1,46,0.72,7,1
2023-07-06 04:00:00,W026,AM,6,1,48,0.98,11,0
2023-07-06 05:00:00,W019,PM,6,1,44,0.52,11,0
2023-07-06 06:00:00,W045,PM,4,0,54,0.8,9,0
2023-07-06 07:00:00,W007,Night,8,1,49,0.87,6,0
2023-07-06 08:00:00,W047,Night,7,1,48,0.88,6,0
2023-07-06 09:00:00,W007,AM,6,1,46,0.86,8,0
2023-07-06 10:00:00,W026,AM,5,1,40,0.86,6,0
2023-07-06 11:00:00,W040,Night,8,1,54,0.53,9,0
2023-07-06 12:00:00,W005,PM,2,0,53,0.77,7,0
2023-07-06 13:00:00,W021,PM,5,1,45,0.89,4,0
2023-07-06 14:00:00,W014,PM,1,1,42,0.55,8,0
2023-07-06 15:00:00,W004,AM,6,1,52,0.51,5,0
2023-07-06 16:00:00,W023,PM,8,0,45,0.91,7,0
2023-07-06 17:00:00,W042,PM,6,0,35,0.86,12,0
2023-07-06 18:00:00,W020,Night,4,1,46,0.71,5,1
2023-07-06 19:00:00,W015,PM,7,0,39,0.97,11,0
2023-07-06 20:00:00,W050,Night,2,0,49,0.88,15,0
2023-07-06 21:00:00,W045,PM,6,1,34,0.98,9,1
2023-07-06 22:00:00,W029,AM,4,1,31,0.96,7,0
2023-07-06 23:00:00,W008,PM,4,1,46,0.74,6,0
2023-07-07 00:00:00,W041,PM,2,1,49,0.88,14,0
2023-07-07 01:00:00,W048,Night,5,0,36,0.83,10,2
2023-07-07 02:00:00,W019,Night,5,1,51,0.91,10,0
2023-07-07 03:00:00,W048,Night,5,0,39,0.89,6,0
2023-07-07 04:00:00,W039,PM,3,1,49,0.58,6,0
2023-07-07 05:00:00,W046,PM,7,1,37,0.62,5,0
2023-07-07 06:00:00,W028,AM,8,1,36,0.63,7,0
2023-07-07 07:00:00,W046,PM,7,0,46,0.91,12,0
2023-07-07 08:00:00,W027,AM,5,1,36,0.91,10,0
2023-07-07 09:00:00,W004,Night,2,0,51,0.75,3,0
2023-07-07 10:00:00,W015,Night,3,1,34,0.79,6,1
2023-07-07 11:00:00,W035,Night,7,1,55,0.91,14,1
2023-07-07 12:00:00,W037,AM,5,1,45,0.66,8,0
2023-07-07 13:00:00,W001,PM,3,0,47,0.53,3,1
2023-07-07 14:00:00,W003,Night,8,1,36,0.74,10,0
2023-07-07 15:00:00,W047,PM,2,1,49,0.96,10,0
2023-07-07 16:00:00,W024,PM,5,0,47,0.9,4,0
2023-07-07 17:00:00,W027,Night,8,1,50,0.68,5,0
2023-07-07 18:00:00,W040,AM,1,0,41,0.53,9,0
2023-07-07 19:00:00,W036,PM,8,1,46,0.82,11,0
2023-07-07 20:00:00,W034,Night,6,1,46,0.92,9,0
2023-07-07 21:00:00,W029,PM,2,1,40,0.83,8,0
2023-07-07 22:00:00,W024,PM,8,1,40,0.71,9,2
2023-07-07 23:00:00,W024,PM,8,0,38,0.56,11,0
2023-07-08 00:00:00,W042,PM,4,0,36,0.96,8,1
2023-07-08 01:00:00,W004,PM,4,1,42,0.64,11,1
2023-07-08 02:00:00,W003,AM,8,1,38,0.61,9,0
2023-07-08 03:00:00,W034,AM,8,0,45,0.91,4,0
2023-07-08 04:00:00,W049,Night,2,1,47,0.99,5,0
2023-07-08 05:00:00,W023,AM,4,1,34,0.83,10,0
2023-07-08 06:00:00,W023,AM,7,0,44,0.81,10,1
2023-07-08 07:00:00,W045,AM,2,1,43,0.66,9,0
2023-07-08 08:00:00,W005,PM,1,0,39,0.51,12,0
2023-07-08 09:00:00,W031,PM,2,1,42,0.6,9,0
2023-07-08 10:00:00,W041,Night,5,0,40,0.79,8,0
2023-07-08 11:00:00,W006,Night,5,1,53,0.58,9,0
2023-07-08 12:00:00,W037,Night,3,1,55,0.94,8,1
2023-07-08 13:00:00,W010,PM,4,1,32,0.59,9,0
2023-07-08 14:00:00,W040,AM,8,1,45,0.76,12,0
2023-07-08 15:00:00,W007,AM,6,1,46,0.76,6,0
2023-07-08 16:00:00,W039,PM,4,0,48,0.8,9,1
2023-07-08 17:00:00,W038,Night,7,1,42,0.66,6,0
2023-07-08 18:00:00,W021,Night,2,1,50,0.94,7,0
2023-07-08 19:00:00,W020,Night,6,1,46,0.72,7,1
2023-07-08 20:00:00,W003,PM,6,0,56,0.85,4,0
2023-07-08 21:00:00,W022,Night,8,0,30,0.82,12,0
2023-07-08 22:00:00,W047,Night,8,1,34,0.56,6,1
2023-07-08 23:00:00,W004,PM,4,1,45,0.81,5,0
2023-07-09 00:00:00,W028,AM,6,1,39,0.78,9,0
2023-07-09 01:00:00,W012,PM,6,1,42,0.95,7,0
2023-07-09 02:00:00,W038,PM,5,0,55,0.94,8,0
2023-07-09 03:00:00,W036,PM,1,1,48,0.58,8,0
2023-07-09 04:00:00,W047,PM,8,1,31,0.54,10,0
2023-07-09 05:00:00,W041,AM,2,1,55,0.65,9,0
2023-07-09 06:00:00,W005,Night,4,0,54,0.99,4,0
2023-07-09 07:00:00,W013,PM,8,0,33,0.51,10,0
2023-07-09 08:00:00,W023,AM,5,0,48,0.84,12,1
2023-07-09 09:00:00,W050,Night,7,1,41,0.8,4,0
2023-07-09 10:00:00,W030,Night,8,0,44,0.82,11,0
2023-07-09 11:00:00,W037,Night,7,0,35,0.61,8,0
2023-07-09 12:00:00,W025,PM,3,1,46,0.61,12,0
2023-07-09 13:00:00,W048,PM,6,0,51,0.72,5,1
2023-07-09 14:00:00,W027,Night,6,0,39,0.55,8,0
2023-07-09 15:00:00,W014,Night,4,0,49,0.54,8,1
2023-07-09 16:00:00,W048,Night,1,0,62,0.54,10,0
2023-07-09 17:00:00,W047,Night,1,1,45,0.79,7,0
2023-07-09 18:00:00,W036,Night,4,1,33,0.7,7,0
2023-07-09 19:00:00,W039,Night,4,1,31,0.65,6,0
2023-07-09 20:00:00,W016,AM,5,1,42,0.66,10,0
2023-07-09 21:00:00,W022,Night,7,1,46,0.6,12,0
2023-07-09 22:00:00,W021,PM,4,1,44,0.71,8,1
2023-07-09 23:00:00,W021,PM,7,0,60,0.6,10,0
2023-07-10 00:00:00,W008,PM,8,0,58,0.85,6,0
2023-07-10 01:00:00,W049,Night,8,1,45,0.56,9,1
2023-07-10 02:00:00,W016,PM,3,0,33,0.97,13,1
2023-07-10 03:00:00,W031,AM,7,0,50,0.54,8,0
2023-07-10 04:00:00,W042,Night,5,1,46,0.97,7,0
2023-07-10 05:00:00,W010,PM,8,1,43,0.92,8,0
2023-07-10 06:00:00,W032,AM,6,0,53,0.84,10,2
2023-07-10 07:00:00,W034,AM,6,0,39,0.96,6,0
2023-07-10 08:00:00,W009,PM,8,1,61,0.57,9,0
2023-07-10 09:00:00,W017,AM,8,1,52,0.59,4,0
2023-07-10 10:00:00,W011,PM,8,0,42,0.63,7,0
2023-07-10 11:00:00,W032,AM,7,1,49,0.62,8,0
2023-07-10 12:00:00,W010,Night,6,1,46,0.66,10,0
2023-07-10 13:00:00,W022,Night,6,1,53,0.79,8,0
2023-07-10 14:00:00,W017,Night,2,0,47,0.51,6,0
2023-07-10 15:00:00,W004,Night,8,0,46,0.69,11,0
2023-07-10 16:00:00,W048,Night,3,1,42,0.62,9,0
2023-07-10 17:00:00,W047,PM,8,1,44,0.8,9,0
2023-07-10 18:00:00,W025,Night,5,0,45,0.99,8,0
2023-07-10 19:00:00,W021,Night,5,1,47,0.76,7,0
2023-07-10 20:00:00,W037,Night,6,0,47,0.71,3,0
2023-07-10 21:00:00,W038,Night,8,0,33,0.68,6,0
2023-07-10 22:00:00,W049,AM,1,1,56,0.89,5,0
2023-07-10 23:00:00,W001,Night,5,0,48,0.54,7,0
2023-07-11 00:00:00,W025,Night,8,1,42,0.98,10,1
2023-07-11 01:00:00,W036,PM,3,1,45,0.71,8,2
2023-07-11 02:00:00,W017,AM,4,1,41,0.66,12,1
2023-07-11 03:00:00,W041,PM,8,1,45,0.99,6,0
2023-07-11 04:00:00,W024,Night,3,1,57,0.97,1,1
2023-07-11 05:00:00,W002,PM,6,0,40,0.82,10,0
2023-07-11 06:00:00,W040,PM,6,1,45,0.51,9,1
2023-07-11 07:00:00,W015,Night,2,1,46,0.87,5,0
2023-07-11 08:00:00,W032,AM,7,0,35,0.67,10,0
2023-07-11 09:00:00,W039,AM,5,0,44,0.69,4,0
2023-07-11 10:00:00,W006,PM,7,0,42,0.58,8,0
2023-07-11 11:00:00,W001,Night,8,1,36,0.76,16,0
2023-07-11 12:00:00,W047,PM,7,1,47,0.87,8,1
2023-07-11 13:00:00,W023,PM,5,1,37,0.64,13,0
2023-07-11 14:00:00,W039,PM,5,1,46,0.97,7,1
2023-07-11 15:00:00,W017,Night,8,1,46,0.6,15,2
2023-07-11 16:00:00,W034,Night,6,1,50,0.53,5,1
2023-07-11 17:00:00,W041,AM,5,1,57,0.82,7,0
2023-07-11 18:00:00,W029,Night,1,1,43,0.92,5,0
2023-07-11 19:00:00,W009,PM,1,1,43,0.98,9,1
2023-07-11 20:00:00,W013,PM,4,1,49,0.88,7,0
2023-07-11 21:00:00,W006,AM,5,1,50,0.6,5,0
2023-07-11 22:00:00,W006,Night,2,1,61,0.99,8,0
2023-07-11 23:00:00,W020,PM,4,1,42,0.96,10,0
2023-07-12 00:00:00,W003,AM,6,1,30,0.58,7,0
2023-07-12 01:00:00,W017,AM,5,1,47,0.78,5,1
2023-07-12 02:00:00,W049,PM,1,1,44,0.78,2,0
2023-07-12 03:00:00,W012,PM,2,1,53,0.72,10,0
2023-07-12 04:00:00,W048,Night,8,1,51,0.99,6,0
2023-07-12 05:00:00,W047,AM,4,0,43,0.53,8,1
2023-07-12 06:00:00,W045,PM,2,0,48,0.81,13,0
2023-07-12 07:00:00,W001,AM,5,1,42,0.6,8,0
2023-07-12 08:00:00,W017,Night,3,1,39,0.76,8,0
2023-07-12 09:00:00,W003,PM,2,1,49,0.89,7,0
2023-07-12 10:00:00,W026,Night,2,1,45,0.62,7,2
2023-07-12 11:00:00,W015,AM,6,1,46,0.7,8,1
2023-07-12 12:00:00,W036,Night,1,0,45,0.98,10,0
2023-07-12 13:00:00,W032,Night,8,0,44,0.88,10,0
2023-07-12 14:00:00,W032,AM,5,1,48,0.79,8,1
2023-07-12 15:00:00,W004,Night,2,0,43,0.61,4,0
2023-07-12 16:00:00,W018,AM,5,1,40,0.71,7,2
2023-07-12 17:00:00,W049,PM,1,1,33,0.89,6,0
2023-07-12 18:00:00,W019,AM,6,1,48,0.91,10,0
2023-07-12 19:00:00,W043,AM,5,1,41,0.62,9,0
2023-07-12 20:00:00,W035,PM,7,1,41,0.83,6,0
2023-07-12 21:00:00,W040,AM,1,0,44,0.55,6,0
2023-07-12 22:00:00,W014,PM,1,1,51,0.51,2,0
2023-07-12 23:00:00,W033,PM,8,1,51,0.77,8,0
2023-07-13 00:00:00,W014,AM,4,0,36,0.61,6,1
2023-07-13 01:00:00,W034,Night,6,0,59,0.54,12,0
2023-07-13 02:00:00,W004,Night,6,0,48,0.86,6,0
2023-07-13 03:00:00,W024,PM,8,0,36,0.75,7,1
2023-07-13 04:00:00,W029,Night,7,1,37,0.9,6,0
2023-07-13 05:00:00,W019,Night,5,1,34,0.83,7,0
2023-07-13 06:00:00,W006,AM,3,1,42,0.86,6,0
2023-07-13 07:00:00,W033,PM,7,1,39,0.65,8,1
2023-07-13 08:00:00,W049,PM,4,1,41,0.63,5,2
2023-07-13 09:00:00,W040,AM,6,0,40,0.8,6,3
2023-07-13 10:00:00,W019,Night,1,1,48,0.6,7,0
2023-07-13 11:00:00,W001,PM,6,1,30,0.91,9,0
2023-07-13 12:00:00,W005,Night,7,1,45,0.76,9,0
2023-07-13 13:00:00,W027,PM,3,1,40,0.61,9,2
2023-07-13 14:00:00,W016,PM,2,1,49,0.81,8,1
2023-07-13 15:00:00,W006,PM,2,0,46,0.97,8,0
2023-07-13 16:00:00,W040,PM,8,1,37,0.54,4,0
2023-07-13 17:00:00,W013,Night,6,1,41,0.55,11,0
2023-07-13 18:00:00,W048,Night,6,0,42,0.92,10,0
2023-07-13 19:00:00,W035,Night,4,1,44,0.55,12,0
2023-07-13 20:00:00,W019,Night,6,1,42,0.52,6,0
2023-07-13 21:00:00,W012,AM,3,0,40,0.67,13,0
2023-07-13 22:00:00,W016,PM,6,1,46,0.73,8,0
2023-07-13 23:00:00,W043,PM,5,0,44,0.78,4,0
2023-07-14 00:00:00,W010,PM,7,1,49,0.75,4,0
2023-07-14 01:00:00,W025,AM,8,0,40,0.96,8,0
2023-07-14 02:00:00,W020,Night,3,1,27,0.88,8,2
2023-07-14 03:00:00,W031,PM,4,0,51,0.99,11,1
2023-07-14 04:00:00,W004,Night,5,0,39,0.74,10,2
2023-07-14 05:00:00,W044,Night,5,0,52,0.54,11,0
2023-07-14 06:00:00,W023,AM,7,1,42,0.98,12,1
2023-07-14 07:00:00,W002,AM,2,1,46,0.5,8,1
2023-07-14 08:00:00,W022,Night,3,1,55,0.89,12,0
2023-07-14 09:00:00,W037,PM,7,1,50,0.52,8,0
2023-07-14 10:00:00,W008,PM,5,1,47,0.88,7,1
2023-07-14 11:00:00,W007,AM,4,0,44,0.97,9,0
2023-07-14 12:00:00,W014,AM,7,1,52,0.69,8,0
2023-07-14 13:00:00,W003,AM,2,0,46,0.62,15,0
2023-07-14 14:00:00,W050,AM,5,1,36,0.61,14,0
2023-07-14 15:00:00,W016,AM,7,1,35,0.75,7,0
2023-07-14 16:00:00,W019,AM,3,1,32,0.59,7,0
2023-07-14 17:00:00,W018,AM,2,0,44,0.84,13,0
2023-07-14 18:00:00,W016,PM,3,1,46,0.68,7,0
2023-07-14 19:00:00,W008,AM,3,0,29,0.66,15,1
2023-07-14 20:00:00,W033,AM,3,0,32,0.73,7,0
2023-07-14 21:00:00,W049,PM,7,0,45,0.77,10,1
2023-07-14 22:00:00,W012,PM,2,1,51,0.57,10,0
2023-07-14 23:00:00,W011,Night,7,1,47,0.85,9,0
2023-07-15 00:00:00,W005,AM,7,0,43,0.94,5,0
2023-07-15 01:00:00,W027,AM,7,0,43,0.64,11,1
2023-07-15 02:00:00,W012,AM,5,1,40,0.59,4,0
2023-07-15 03:00:00,W017,AM,6,1,49,0.88,9,0
2023-07-15 04:00:00,W006,Night,1,0,39,0.59,7,0
2023-07-15 05:00:00,W033,PM,5,0,48,0.52,2,0
2023-07-15 06:00:00,W005,PM,2,1,46,0.81,9,0
2023-07-15 07:00:00,W028,AM,1,1,35,0.62,12,0
2023-07-15 08:00:00,W014,AM,1,1,41,0.59,4,0
2023-07-15 09:00:00,W005,AM,1,1,44,0.99,4,1
2023-07-15 10:00:00,W033,Night,6,0,43,0.65,6,0
2023-07-15 11:00:00,W050,Night,7,0,50,0.95,10,1
2023-07-15 12:00:00,W048,PM,8,0,48,0.59,12,0
2023-07-15 13:00:00,W041,AM,4,0,46,0.91,12,1
2023-07-15 14:00:00,W019,AM,2,1,43,0.75,11,1
2023-07-15 15:00:00,W022,AM,8,1,51,0.54,8,0
2023-07-15 16:00:00,W005,AM,6,1,49,0.87,5,0
2023-07-15 17:00:00,W002,Night,6,0,43,0.95,6,0
2023-07-15 18:00:00,W030,PM,4,1,46,0.58,13,1
2023-07-15 19:00:00,W047,PM,1,1,48,0.86,2,2
2023-07-15 20:00:00,W039,Night,7,0,49,0.72,13,0
2023-07-15 21:00:00,W004,AM,4,1,38,0.88,5,0
2023-07-15 22:00:00,W033,PM,8,0,44,0.86,8,0
2023-07-15 23:00:00,W013,PM,8,0,42,0.51,12,0
2023-07-16 00:00:00,W020,Night,4,1,48,0.59,10,0
2023-07-16 01:00:00,W007,AM,6,1,45,0.74,4,0
2023-07-16 02:00:00,W015,PM,2,0,49,0.97,5,0
2023-07-16 03:00:00,W023,AM,3,0,43,0.67,9,1
2023-07-16 04:00:00,W014,PM,7,1,52,0.81,15,0
2023-07-16 05:00:00,W023,Night,8,1,47,0.51,5,0
2023-07-16 06:00:00,W019,AM,8,1,43,0.86,11,0
2023-07-16 07:00:00,W029,Night,4,0,46,0.8,8,0
2023-07-16 08:00:00,W020,PM,7,0,55,0.86,6,0
2023-07-16 09:00:00,W029,Night,4,0,58,0.95,8,0
2023-07-16 10:00:00,W024,Night,1,0,28,0.57,8,1
2023-07-16 11:00:00,W018,Night,7,0,42,0.63,9,0
2023-07-16 12:00:00,W010,PM,1,0,43,1.0,4,1
2023-07-16 13:00:00,W041,AM,8,1,44,0.58,8,0
2023-07-16 14:00:00,W008,Night,6,0,50,0.86,9,0
2023-07-16 15:00:00,W026,AM,1,1,39,0.86,8,0
2023-07-16 16:00:00,W029,PM,7,0,41,0.84,8,0
2023-07-16 17:00:00,W010,AM,5,1,44,0.61,9,0
2023-07-16 18:00:00,W017,Night,7,0,42,0.61,10,0
2023-07-16 19:00:00,W002,Night,4,1,52,0.83,4,0
2023-07-16 20:00:00,W006,Night,1,0,50,0.59,6,1
2023-07-16 21:00:00,W005,Night,2,1,43,0.83,10,0
2023-07-16 22:00:00,W028,Night,5,1,40,0.75,9,0
2023-07-16 23:00:00,W041,Night,6,1,37,0.69,6,0
2023-07-17 00:00:00,W005,PM,3,0,50,0.65,7,0
2023-07-17 01:00:00,W018,PM,4,1,43,0.97,7,0
2023-07-17 02:00:00,W026,PM,4,1,50,0.75,10,0
2023-07-17 03:00:00,W020,AM,2,0,34,0.78,9,0
2023-07-17 04:00:00,W041,AM,3,1,50,0.97,10,2
2023-07-17 05:00:00,W049,PM,8,1,37,0.83,3,0
2023-07-17 06:00:00,W027,AM,3,1,53,0.98,4,0
2023-07-17 07:00:00,W049,AM,6,1,43,0.55,8,0
2023-07-17 08:00:00,W012,Night,6,1,34,0.92,6,0
2023-07-17 09:00:00,W007,Night,5,1,41,0.67,7,0
2023-07-17 10:00:00,W003,AM,8,1,39,0.91,6,0
2023-07-17 11:00:00,W010,AM,4,1,34,0.93,8,1
2023-07-17 12:00:00,W034,PM,1,1,45,0.64,8,1
2023-07-17 13:00:00,W025,AM,6,1,44,0.7,10,1
2023-07-17 14:00:00,W035,Night,2,1,44,0.86,6,0
2023-07-17 15:00:00,W016,AM,2,0,54,0.55,9,0
2023-07-17 16:00:00,W002,PM,2,1,33,0.88,6,1
2023-07-17 17:00:00,W024,Night,7,0,48,0.56,9,0
2023-07-17 18:00:00,W010,Night,8,0,51,0.96,8,0
2023-07-17 19:00:00,W038,Night,8,0,48,0.64,7,0
2023-07-17 20:00:00,W022,Night,6,1,63,0.79,9,0
2023-07-17 21:00:00,W026,AM,6,0,46,0.56,7,0
2023-07-17 22:00:00,W043,PM,2,1,50,0.63,5,1
2023-07-17 23:00:00,W039,AM,8,1,44,0.7,10,0
2023-07-18 00:00:00,W027,AM,8,0,47,0.74,7,0
2023-07-18 01:00:00,W029,Night,6,0,38,0.5,10,0
2023-07-18 02:00:00,W047,PM,7,1,43,0.94,8,0
2023-07-18 03:00:00,W038,Night,1,1,45,0.5,3,0
2023-07-18 04:00:00,W020,AM,1,1,39,0.89,11,0
2023-07-18 05:00:00,W027,AM,5,1,53,0.74,7,1
2023-07-18 06:00:00,W041,Night,8,1,39,0.76,3,1
2023-07-18 07:00:00,W020,AM,4,1,36,0.6,6,1
2023-07-18 08:00:00,W044,AM,1,1,39,0.8,11,0
2023-07-18 09:00:00,W019,Night,5,1,43,0.77,6,1
2023-07-18 10:00:00,W020,AM,3,1,47,0.58,7,0
2023-07-18 11:00:00,W035,PM,4,0,49,0.62,9,1
2023-07-18 12:00:00,W047,Night,8,1,45,0.53,11,0
2023-07-18 13:00:00,W002,PM,1,1,48,0.53,5,1
2023-07-18 14:00:00,W030,AM,7,1,48,0.51,13,0
2023-07-18 15:00:00,W034,AM,3,0,37,0.61,8,0
2023-07-18 16:00:00,W022,Night,5,1,40,0.84,10,0
2023-07-18 17:00:00,W003,AM,1,0,50,0.66,6,1
2023-07-18 18:00:00,W006,Night,8,0,40,0.67,7,0
2023-07-18 19:00:00,W015,Night,1,0,35,0.57,3,0
2023-07-18 20:00:00,W027,Night,6,1,44,0.79,10,0
2023-07-18 21:00:00,W010,Night,3,0,50,0.67,8,1
2023-07-18 22:00:00,W009,Night,1,0,51,0.84,6,0
2023-07-18 23:00:00,W033,PM,2,0,41,0.87,7,0
2023-07-19 00:00:00,W032,Night,7,1,41,0.79,6,0
2023-07-19 01:00:00,W048,PM,6,0,40,0.64,8,2
2023-07-19 02:00:00,W006,AM,6,0,42,0.75,8,0
2023-07-19 03:00:00,W041,Night,1,1,47,0.63,7,0
2023-07-19 04:00:00,W036,AM,7,1,39,0.95,8,0
2023-07-19 05:00:00,W002,Night,6,0,40,0.88,14,1
2023-07-19 06:00:00,W029,PM,4,0,35,0.75,13,1
2023-07-19 07:00:00,W004,PM,3,0,36,0.98,6,0
2023-07-19 08:00:00,W001,PM,4,1,48,0.77,10,0
2023-07-19 09:00:00,W019,AM,5,1,35,0.66,7,1
2023-07-19 10:00:00,W026,Night,4,1,34,0.55,15,0
2023-07-19 11:00:00,W025,AM,7,0,56,0.77,6,0
2023-07-19 12:00:00,W010,PM,2,1,50,0.93,9,0
2023-07-19 13:00:00,W015,AM,6,0,54,0.93,6,0
2023-07-19 14:00:00,W022,PM,7,0,37,0.8,5,0
2023-07-19 15:00:00,W048,PM,6,1,40,0.7,4,1
2023-07-19 16:00:00,W021,PM,8,1,36,0.83,0,0
2023-07-19 17:00:00,W022,Night,2,0,47,0.88,16,0
2023-07-19 18:00:00,W036,Night,6,1,50,0.71,6,0
2023-07-19 19:00:00,W034,PM,4,1,57,0.74,11,1
2023-07-19 20:00:00,W030,AM,8,1,51,0.84,4,0
2023-07-19 21:00:00,W025,AM,8,1,40,0.94,9,1
2023-07-19 22:00:00,W045,Night,5,1,45,0.9,5,0
2023-07-19 23:00:00,W028,PM,8,1,41,0.51,6,1
2023-07-20 00:00:00,W001,AM,8,1,35,0.56,5,0
2023-07-20 01:00:00,W049,PM,1,1,44,0.93,5,1
2023-07-20 02:00:00,W045,AM,2,0,52,0.92,9,0
2023-07-20 03:00:00,W004,Night,4,1,44,0.69,9,2
2023-07-20 04:00:00,W007,PM,7,0,38,0.79,6,0
2023-07-20 05:00:00,W049,PM,4,0,51,0.95,9,0
2023-07-20 06:00:00,W009,AM,4,1,51,0.96,8,0
2023-07-20 07:00:00,W036,AM,1,0,38,0.89,9,0
2023-07-20 08:00:00,W019,AM,3,1,44,0.6,9,0
2023-07-20 09:00:00,W001,PM,6,1,34,0.87,16,1
2023-07-20 10:00:00,W010,Night,6,1,44,0.55,8,0
2023-07-20 11:00:00,W036,Night,7,0,45,0.95,7,0
2023-07-20 12:00:00,W009,AM,8,0,58,0.57,6,0
2023-07-20 13:00:00,W045,Night,5,1,53,0.83,9,0
2023-07-20 14:00:00,W046,AM,7,1,44,0.81,14,0
2023-07-20 15:00:00,W042,Night,3,0,48,0.89,9,1
